timestamp,src_ip,dst_ip,proto,length,ttl,src_port,dst_port,flags,tcp_window,attack_type,window_idx
1779557932.5256126,10.0.0.1,192.168.1.100,6,75,91,63348,80,S,1717.0,ddos,124
1779557932.5261126,10.0.0.170,192.168.1.100,6,55,80,22834,80,S,4718.0,ddos,124
1779557932.5266125,10.0.0.170,192.168.1.100,6,50,64,47987,80,S,1457.0,ddos,124
1779557932.5271127,10.0.0.155,192.168.1.100,6,63,94,47107,80,S,6438.0,ddos,124
1779557932.5276127,10.0.0.159,192.168.1.100,6,56,68,17462,80,S,7874.0,ddos,124
1779557932.5281126,10.0.0.6,192.168.1.100,6,60,77,35179,80,S,6859.0,ddos,124
1779557932.5286126,10.0.0.238,192.168.1.100,6,48,100,13017,80,S,2623.0,ddos,124
1779557932.5291126,10.0.0.61,192.168.1.100,6,46,73,64513,80,S,5597.0,ddos,124
1779557932.5296125,10.0.0.239,192.168.1.100,6,68,79,41409,80,S,4434.0,ddos,124
1779557932.5301125,10.0.0.211,192.168.1.100,6,74,95,56014,80,S,6555.0,ddos,124
1779557932.5306127,10.0.0.112,192.168.1.100,6,55,124,41370,80,S,2309.0,ddos,124
1779557932.5311127,10.0.0.91,192.168.1.100,6,59,74,20601,80,S,3618.0,ddos,124
1779557932.5316126,10.0.0.116,192.168.1.100,6,70,92,22027,80,S,2129.0,ddos,124
1779557932.5321126,10.0.0.122,192.168.1.100,6,47,105,27360,80,S,5107.0,ddos,124
1779557932.5326126,10.0.0.222,192.168.1.100,6,61,111,50882,80,S,6687.0,ddos,124
1779557932.5331125,10.0.0.0,192.168.1.100,6,67,77,33091,80,S,4466.0,ddos,124
1779557932.5336127,10.0.0.76,192.168.1.100,6,43,98,44223,80,S,1800.0,ddos,124
1779557932.5341127,10.0.0.155,192.168.1.100,6,43,110,28882,80,S,7714.0,ddos,124
1779557932.5346127,10.0.0.143,192.168.1.100,6,49,116,53930,80,S,7459.0,ddos,124
1779557932.5351126,10.0.0.130,192.168.1.100,6,67,64,57191,80,S,3088.0,ddos,124
1779557932.5356126,10.0.0.111,192.168.1.100,6,62,98,45833,80,S,1359.0,ddos,124
1779557932.5361125,10.0.0.113,192.168.1.100,6,46,78,48858,80,S,6895.0,ddos,124
1779557932.5366125,10.0.0.24,192.168.1.100,6,46,117,29504,80,S,7906.0,ddos,124
1779557932.5371127,10.0.0.115,192.168.1.100,6,65,84,57875,80,S,3508.0,ddos,124
1779557932.5376127,10.0.0.205,192.168.1.100,6,52,85,50492,80,S,3074.0,ddos,124
1779557932.5381126,10.0.0.202,192.168.1.100,6,61,119,40188,80,S,4098.0,ddos,124
1779557932.5386126,10.0.0.27,192.168.1.100,6,41,76,15958,80,S,1701.0,ddos,124
1779557932.5391126,10.0.0.19,192.168.1.100,6,66,84,12305,80,S,2731.0,ddos,124
1779557932.5396125,10.0.0.222,192.168.1.100,6,58,113,43754,80,S,7235.0,ddos,124
1779557932.5401125,10.0.0.211,192.168.1.100,6,49,108,53889,80,S,1930.0,ddos,124
1779557932.5406127,10.0.0.0,192.168.1.100,6,79,82,37347,80,S,7443.0,ddos,124
1779557932.5411127,10.0.0.64,192.168.1.100,6,47,109,32370,80,S,2820.0,ddos,124
1779557932.5416126,10.0.0.3,192.168.1.100,6,80,117,47379,80,S,1065.0,ddos,124
1779557932.5421126,10.0.0.134,192.168.1.100,6,72,111,55399,80,S,6528.0,ddos,124
1779557932.5426126,10.0.0.168,192.168.1.100,6,49,116,21939,80,S,1470.0,ddos,124
1779557932.5431125,10.0.0.91,192.168.1.100,6,62,113,35235,80,S,4864.0,ddos,124
1779557932.5436127,10.0.0.32,192.168.1.100,6,80,82,53836,80,S,3218.0,ddos,124
1779557932.5441127,10.0.0.90,192.168.1.100,6,62,75,12320,80,S,2806.0,ddos,124
1779557932.5446126,10.0.0.112,192.168.1.100,6,48,81,22588,80,S,6636.0,ddos,124
1779557932.5451126,10.0.0.47,192.168.1.100,6,73,69,56305,80,S,6861.0,ddos,124
1779557932.5456126,10.0.0.194,192.168.1.100,6,73,113,63260,80,S,3226.0,ddos,124
1779557932.5461125,10.0.0.19,192.168.1.100,6,43,65,13648,80,S,5009.0,ddos,124
1779557932.5466125,10.0.0.109,192.168.1.100,6,70,108,18576,80,S,5382.0,ddos,124
1779557932.5471127,10.0.0.211,192.168.1.100,6,80,90,53174,80,S,2100.0,ddos,124
1779557932.5476127,10.0.0.154,192.168.1.100,6,55,89,34419,80,S,4444.0,ddos,124
1779557932.5481126,10.0.0.95,192.168.1.100,6,49,83,12630,80,S,1424.0,ddos,124
1779557932.5486126,10.0.0.145,192.168.1.100,6,41,67,60482,80,S,5543.0,ddos,124
1779557932.5491126,10.0.0.150,192.168.1.100,6,52,70,60671,80,S,4785.0,ddos,124
1779557932.5496125,10.0.0.155,192.168.1.100,6,43,113,57148,80,S,2137.0,ddos,124
1779557932.5501127,10.0.0.215,192.168.1.100,6,70,70,26515,80,S,3415.0,ddos,124
1779557932.5506127,10.0.0.196,192.168.1.100,6,48,94,65056,80,S,6509.0,ddos,124
1779557932.5511127,10.0.0.227,192.168.1.100,6,54,126,52319,80,S,5182.0,ddos,124
1779557932.5516126,10.0.0.132,192.168.1.100,6,64,71,33713,80,S,7843.0,ddos,124
1779557932.5521126,10.0.0.115,192.168.1.100,6,49,120,63728,80,S,3216.0,ddos,124
1779557932.5526125,10.0.0.254,192.168.1.100,6,50,95,11166,80,S,5276.0,ddos,124
1779557932.5531125,10.0.0.80,192.168.1.100,6,74,112,52789,80,S,1788.0,ddos,124
1779557932.5536127,10.0.0.13,192.168.1.100,6,72,90,40325,80,S,2154.0,ddos,124
1779557932.5541127,10.0.0.206,192.168.1.100,6,70,86,21039,80,S,1805.0,ddos,124
1779557932.5546126,10.0.0.146,192.168.1.100,6,70,66,10851,80,S,1363.0,ddos,124
1779557932.5551126,10.0.0.245,192.168.1.100,6,54,72,33313,80,S,1883.0,ddos,124
1779557932.5556126,10.0.0.5,192.168.1.100,6,43,79,62580,80,S,3098.0,ddos,124
1779557932.5561125,10.0.0.122,192.168.1.100,6,70,124,42037,80,S,2938.0,ddos,124
1779557932.5566127,10.0.0.126,192.168.1.100,6,67,121,32920,80,S,6039.0,ddos,124
1779557932.5571127,10.0.0.211,192.168.1.100,6,52,123,29994,80,S,7124.0,ddos,124
1779557932.5576127,10.0.0.216,192.168.1.100,6,60,111,29268,80,S,5547.0,ddos,124
1779557932.5581126,10.0.0.155,192.168.1.100,6,69,113,55183,80,S,1673.0,ddos,124
1779557932.5586126,10.0.0.76,192.168.1.100,6,43,64,38941,80,S,7542.0,ddos,124
1779557932.5591125,10.0.0.246,192.168.1.100,6,62,68,57683,80,S,3352.0,ddos,124
1779557932.5596125,10.0.0.88,192.168.1.100,6,68,88,51599,80,S,1384.0,ddos,124
1779557932.5601127,10.0.0.166,192.168.1.100,6,68,106,17803,80,S,4671.0,ddos,124
1779557932.5606127,10.0.0.189,192.168.1.100,6,64,128,62048,80,S,4743.0,ddos,124
1779557932.5611126,10.0.0.123,192.168.1.100,6,56,81,59475,80,S,6164.0,ddos,124
1779557932.5616126,10.0.0.205,192.168.1.100,6,53,113,30950,80,S,1062.0,ddos,124
1779557932.5621126,10.0.0.181,192.168.1.100,6,70,115,59717,80,S,2176.0,ddos,124
1779557932.5626125,10.0.0.232,192.168.1.100,6,53,120,35302,80,S,7136.0,ddos,124
1779557932.5631125,10.0.0.96,192.168.1.100,6,51,76,28057,80,S,4412.0,ddos,124
1779557932.5636127,10.0.0.208,192.168.1.100,6,74,121,56693,80,S,6851.0,ddos,124
1779557932.5641127,10.0.0.253,192.168.1.100,6,43,126,45212,80,S,4604.0,ddos,124
1779557932.5646126,10.0.0.22,192.168.1.100,6,73,82,55530,80,S,5881.0,ddos,124
1779557932.5651126,10.0.0.208,192.168.1.100,6,76,84,16899,80,S,4683.0,ddos,124
1779557932.5656126,10.0.0.183,192.168.1.100,6,54,85,51844,80,S,4610.0,ddos,124
1779557932.5661125,10.0.0.39,192.168.1.100,6,43,90,11267,80,S,2662.0,ddos,124
1779557932.5666127,10.0.0.42,192.168.1.100,6,57,115,22824,80,S,7241.0,ddos,124
1779557932.5671127,10.0.0.156,192.168.1.100,6,58,111,51037,80,S,4735.0,ddos,124
1779557932.5676126,10.0.0.62,192.168.1.100,6,80,120,29084,80,S,4873.0,ddos,124
1779557932.5681126,10.0.0.63,192.168.1.100,6,62,100,52126,80,S,6531.0,ddos,124
1779557932.5686126,10.0.0.220,192.168.1.100,6,42,79,47090,80,S,3961.0,ddos,124
1779557932.5691125,10.0.0.245,192.168.1.100,6,60,76,14864,80,S,3228.0,ddos,124
1779557932.5696125,10.0.0.241,192.168.1.100,6,79,73,46411,80,S,4975.0,ddos,124
1779557932.5701127,10.0.0.158,192.168.1.100,6,55,110,43599,80,S,5666.0,ddos,124
1779557932.5706127,10.0.0.54,192.168.1.100,6,61,69,11731,80,S,6591.0,ddos,124
1779557932.5711126,10.0.0.167,192.168.1.100,6,56,83,35810,80,S,4204.0,ddos,124
1779557932.5716126,10.0.0.211,192.168.1.100,6,79,124,16787,80,S,7541.0,ddos,124
1779557932.5721126,10.0.0.152,192.168.1.100,6,51,86,63317,80,S,6357.0,ddos,124
1779557932.5726125,10.0.0.4,192.168.1.100,6,80,66,30668,80,S,5050.0,ddos,124
1779557932.5731127,10.0.0.11,192.168.1.100,6,66,74,61706,80,S,5658.0,ddos,124
1779557932.5736127,10.0.0.212,192.168.1.100,6,46,78,31249,80,S,3867.0,ddos,124
1779557932.5741127,10.0.0.226,192.168.1.100,6,44,69,21343,80,S,7547.0,ddos,124
1779557932.5746126,10.0.0.34,192.168.1.100,6,62,93,21574,80,S,4554.0,ddos,124
1779557932.5751126,10.0.0.34,192.168.1.100,6,41,118,54887,80,S,2800.0,ddos,124
1779557932.5756125,10.0.0.27,192.168.1.100,6,42,97,55125,80,S,6765.0,ddos,124
1779557932.5761125,10.0.0.197,192.168.1.100,6,54,110,51693,80,S,7269.0,ddos,124
1779557932.5766127,10.0.0.252,192.168.1.100,6,75,69,57289,80,S,1108.0,ddos,124
1779557932.5771127,10.0.0.46,192.168.1.100,6,64,112,55752,80,S,4008.0,ddos,124
1779557932.5776126,10.0.0.231,192.168.1.100,6,75,102,53883,80,S,1042.0,ddos,124
1779557932.5781126,10.0.0.139,192.168.1.100,6,61,93,52591,80,S,2870.0,ddos,124
1779557932.5786126,10.0.0.17,192.168.1.100,6,52,84,64191,80,S,2701.0,ddos,124
1779557932.5791125,10.0.0.136,192.168.1.100,6,49,115,35103,80,S,6341.0,ddos,124
1779557932.5796127,10.0.0.159,192.168.1.100,6,55,81,11753,80,S,6667.0,ddos,124
1779557932.5801127,10.0.0.105,192.168.1.100,6,53,102,50046,80,S,2145.0,ddos,124
1779557932.5806127,10.0.0.239,192.168.1.100,6,60,94,42835,80,S,4679.0,ddos,124
1779557932.5811126,10.0.0.79,192.168.1.100,6,64,101,10655,80,S,5171.0,ddos,124
1779557932.5816126,10.0.0.184,192.168.1.100,6,59,70,23713,80,S,5601.0,ddos,124
1779557932.5821126,10.0.0.12,192.168.1.100,6,55,112,20429,80,S,7405.0,ddos,124
1779557932.5826125,10.0.0.104,192.168.1.100,6,63,107,20711,80,S,1738.0,ddos,124
1779557932.5831127,10.0.0.129,192.168.1.100,6,58,95,41636,80,S,7148.0,ddos,124
1779557932.5836127,10.0.0.94,192.168.1.100,6,75,67,42031,80,S,3483.0,ddos,124
1779557932.5841126,10.0.0.10,192.168.1.100,6,75,79,24198,80,S,6052.0,ddos,124
1779557932.5846126,10.0.0.155,192.168.1.100,6,66,103,31122,80,S,5462.0,ddos,124
1779557932.5851126,10.0.0.117,192.168.1.100,6,78,106,51845,80,S,7543.0,ddos,124
1779557932.5856125,10.0.0.233,192.168.1.100,6,57,75,17804,80,S,7150.0,ddos,124
1779557932.5861125,10.0.0.167,192.168.1.100,6,66,112,10395,80,S,6184.0,ddos,124
1779557932.5866127,10.0.0.90,192.168.1.100,6,49,91,32875,80,S,1770.0,ddos,124
1779557932.5871127,10.0.0.165,192.168.1.100,6,52,76,17251,80,S,4982.0,ddos,124
1779557932.5876126,10.0.0.119,192.168.1.100,6,76,115,42425,80,S,2407.0,ddos,124
1779557932.5881126,10.0.0.164,192.168.1.100,6,65,66,20104,80,S,2605.0,ddos,124
1779557932.5886126,10.0.0.133,192.168.1.100,6,40,128,50471,80,S,6803.0,ddos,124
1779557932.5891125,10.0.0.177,192.168.1.100,6,79,71,63458,80,S,7141.0,ddos,124
1779557932.5896127,10.0.0.196,192.168.1.100,6,70,73,26924,80,S,5912.0,ddos,124
1779557932.5901127,10.0.0.120,192.168.1.100,6,75,106,36954,80,S,6770.0,ddos,124
1779557932.5906126,10.0.0.192,192.168.1.100,6,80,91,10140,80,S,5772.0,ddos,124
1779557932.5911126,10.0.0.78,192.168.1.100,6,62,66,56151,80,S,3564.0,ddos,124
1779557932.5916126,10.0.0.174,192.168.1.100,6,80,75,28654,80,S,4406.0,ddos,124
1779557932.5921125,10.0.0.204,192.168.1.100,6,43,118,22561,80,S,2734.0,ddos,124
1779557932.5926125,10.0.0.163,192.168.1.100,6,45,76,48602,80,S,7531.0,ddos,124
1779557932.5931127,10.0.0.184,192.168.1.100,6,46,88,48200,80,S,1577.0,ddos,124
1779557932.5936127,10.0.0.87,192.168.1.100,6,55,66,12399,80,S,7171.0,ddos,124
1779557932.5941126,10.0.0.154,192.168.1.100,6,43,87,60341,80,S,7536.0,ddos,124
1779557932.5946126,10.0.0.186,192.168.1.100,6,78,77,21445,80,S,6054.0,ddos,124
1779557932.5951126,10.0.0.221,192.168.1.100,6,63,64,45555,80,S,1800.0,ddos,124
1779557932.5956125,10.0.0.153,192.168.1.100,6,72,106,34124,80,S,6911.0,ddos,124
1779557932.5961127,10.0.0.101,192.168.1.100,6,73,86,22207,80,S,1524.0,ddos,124
1779557932.5966127,10.0.0.242,192.168.1.100,6,61,103,65406,80,S,7887.0,ddos,124
1779557932.5971127,10.0.0.36,192.168.1.100,6,78,99,27315,80,S,7608.0,ddos,124
1779557932.5976126,10.0.0.138,192.168.1.100,6,68,72,16035,80,S,7580.0,ddos,124
1779557932.5981126,10.0.0.148,192.168.1.100,6,74,74,29340,80,S,6506.0,ddos,124
1779557932.5986125,10.0.0.0,192.168.1.100,6,79,107,35923,80,S,4399.0,ddos,124
1779557932.5991125,10.0.0.131,192.168.1.100,6,69,121,64880,80,S,6350.0,ddos,124
1779557932.5996127,10.0.0.113,192.168.1.100,6,42,75,31064,80,S,3572.0,ddos,124
1779557932.6001127,10.0.0.195,192.168.1.100,6,69,102,43044,80,S,8181.0,ddos,124
1779557932.6006126,10.0.0.60,192.168.1.100,6,57,94,12931,80,S,6468.0,ddos,124
1779557932.6011126,10.0.0.41,192.168.1.100,6,63,117,24832,80,S,5124.0,ddos,124
1779557932.6016126,10.0.0.129,192.168.1.100,6,56,85,30673,80,S,3731.0,ddos,124
1779557932.6021125,10.0.0.238,192.168.1.100,6,74,122,20121,80,S,1457.0,ddos,124
1779557932.6026125,10.0.0.190,192.168.1.100,6,80,120,37146,80,S,5317.0,ddos,124
1779557932.6031127,10.0.0.48,192.168.1.100,6,50,93,31065,80,S,6760.0,ddos,124
1779557932.6036127,10.0.0.230,192.168.1.100,6,54,76,63175,80,S,6927.0,ddos,124
1779557932.6041126,10.0.0.33,192.168.1.100,6,73,72,51534,80,S,3067.0,ddos,124
1779557932.6046126,10.0.0.165,192.168.1.100,6,44,88,48828,80,S,4734.0,ddos,124
1779557932.6051126,10.0.0.215,192.168.1.100,6,76,107,46615,80,S,7071.0,ddos,124
1779557932.6056125,10.0.0.243,192.168.1.100,6,50,112,55739,80,S,3900.0,ddos,124
1779557932.6061127,10.0.0.161,192.168.1.100,6,44,97,59718,80,S,1631.0,ddos,124
1779557932.6066127,10.0.0.62,192.168.1.100,6,78,113,65380,80,S,2476.0,ddos,124
1779557932.6071126,10.0.0.240,192.168.1.100,6,47,113,56439,80,S,2197.0,ddos,124
1779557932.6076126,10.0.0.146,192.168.1.100,6,40,103,15476,80,S,3681.0,ddos,124
1779557932.6081126,10.0.0.251,192.168.1.100,6,57,70,56365,80,S,7925.0,ddos,124
1779557932.6086125,10.0.0.53,192.168.1.100,6,69,103,24550,80,S,2684.0,ddos,124
1779557932.6091125,10.0.0.3,192.168.1.100,6,52,70,14838,80,S,3740.0,ddos,124
1779557932.6096127,10.0.0.201,192.168.1.100,6,70,113,52864,80,S,4902.0,ddos,124
1779557932.6101127,10.0.0.253,192.168.1.100,6,58,111,23702,80,S,1129.0,ddos,124
1779557932.6106126,10.0.0.228,192.168.1.100,6,71,89,13856,80,S,3034.0,ddos,124
1779557932.6111126,10.0.0.9,192.168.1.100,6,65,66,29906,80,S,7076.0,ddos,124
1779557932.6116126,10.0.0.17,192.168.1.100,6,43,69,17402,80,S,7216.0,ddos,124
1779557932.6121125,10.0.0.212,192.168.1.100,6,59,85,65308,80,S,1832.0,ddos,124
1779557932.6126127,10.0.0.152,192.168.1.100,6,59,96,43580,80,S,4664.0,ddos,124
1779557932.6131127,10.0.0.231,192.168.1.100,6,71,75,65391,80,S,7318.0,ddos,124
1779557932.6136127,10.0.0.27,192.168.1.100,6,69,65,42593,80,S,1080.0,ddos,124
1779557932.6141126,10.0.0.190,192.168.1.100,6,70,81,36762,80,S,7816.0,ddos,124
1779557932.6146126,10.0.0.4,192.168.1.100,6,45,78,24969,80,S,5163.0,ddos,124
1779557932.6151125,10.0.0.55,192.168.1.100,6,74,97,50650,80,S,5546.0,ddos,124
1779557932.6156125,10.0.0.3,192.168.1.100,6,48,87,29009,80,S,4900.0,ddos,124
1779557932.8641572,10.0.0.200,192.168.1.100,6,60,64,49935,91,S,1024.0,port_scan,124
1779557932.8644571,10.0.0.99,192.168.1.100,6,60,64,42338,24460,S,1024.0,port_scan,124
1779557932.8647573,10.0.0.99,192.168.1.100,6,60,64,49945,159,S,1024.0,port_scan,124
1779557932.8650572,10.0.0.189,192.168.1.100,6,60,64,40581,34709,S,1024.0,port_scan,124
1779557932.8653572,10.0.0.99,192.168.1.100,6,60,64,46586,984,S,1024.0,port_scan,124
1779557932.865657,10.0.0.99,192.168.1.100,6,60,64,46373,33200,S,1024.0,port_scan,124
1779557932.8659573,10.0.0.167,192.168.1.100,6,60,64,49538,723,S,1024.0,port_scan,124
1779557932.8662572,10.0.0.99,192.168.1.100,6,60,64,41075,42064,S,1024.0,port_scan,124
1779557932.8665571,10.0.0.99,192.168.1.100,6,60,64,41446,683,S,1024.0,port_scan,124
1779557932.8668573,10.0.0.114,192.168.1.100,6,60,64,41516,46695,S,1024.0,port_scan,124
1779557932.8671572,10.0.0.99,192.168.1.100,6,60,64,43328,401,S,1024.0,port_scan,124
1779557932.8674572,10.0.0.99,192.168.1.100,6,60,64,44401,54091,S,1024.0,port_scan,124
1779557932.867757,10.0.0.163,192.168.1.100,6,60,64,44162,932,S,1024.0,port_scan,124
1779557932.8680573,10.0.0.99,192.168.1.100,6,60,64,49885,58434,S,1024.0,port_scan,124
1779557932.8683572,10.0.0.99,192.168.1.100,6,60,64,46464,964,S,1024.0,port_scan,124
1779557932.868657,10.0.0.155,192.168.1.100,6,60,64,40349,25955,S,1024.0,port_scan,124
1779557932.8689573,10.0.0.99,192.168.1.100,6,60,64,40193,450,S,1024.0,port_scan,124
1779557932.8692572,10.0.0.99,192.168.1.100,6,60,64,47216,20439,S,1024.0,port_scan,124
1779557932.8695571,10.0.0.162,192.168.1.100,6,60,64,48326,910,S,1024.0,port_scan,124
1779557932.8698573,10.0.0.99,192.168.1.100,6,60,64,41831,53488,S,1024.0,port_scan,124
1779557932.8701572,10.0.0.99,192.168.1.100,6,60,64,43068,17,S,1024.0,port_scan,124
1779557932.8704572,10.0.0.104,192.168.1.100,6,60,64,43200,63964,S,1024.0,port_scan,124
1779557932.870757,10.0.0.99,192.168.1.100,6,60,64,42766,430,S,1024.0,port_scan,124
1779557932.8710573,10.0.0.99,192.168.1.100,6,60,64,45992,52472,S,1024.0,port_scan,124
1779557932.8713572,10.0.0.154,192.168.1.100,6,60,64,45987,32,S,1024.0,port_scan,124
1779557932.8716571,10.0.0.99,192.168.1.100,6,60,64,43445,65008,S,1024.0,port_scan,124
1779557932.8719573,10.0.0.99,192.168.1.100,6,60,64,43670,760,S,1024.0,port_scan,124
1779557932.8722572,10.0.0.131,192.168.1.100,6,60,64,44626,24401,S,1024.0,port_scan,124
1779557932.8725572,10.0.0.99,192.168.1.100,6,60,64,41736,373,S,1024.0,port_scan,124
1779557932.872857,10.0.0.99,192.168.1.100,6,60,64,47836,47317,S,1024.0,port_scan,124
1779557932.8731573,10.0.0.126,192.168.1.100,6,60,64,43887,887,S,1024.0,port_scan,124
1779557932.8734572,10.0.0.99,192.168.1.100,6,60,64,44722,65383,S,1024.0,port_scan,124
1779557932.8737571,10.0.0.99,192.168.1.100,6,60,64,43712,144,S,1024.0,port_scan,124
1779557932.8740573,10.0.0.147,192.168.1.100,6,60,64,49876,21440,S,1024.0,port_scan,124
1779557932.8743572,10.0.0.99,192.168.1.100,6,60,64,45702,544,S,1024.0,port_scan,124
1779557932.8746572,10.0.0.99,192.168.1.100,6,60,64,40167,24795,S,1024.0,port_scan,124
1779557932.874957,10.0.0.171,192.168.1.100,6,60,64,41803,1002,S,1024.0,port_scan,124
1779557932.8752573,10.0.0.99,192.168.1.100,6,60,64,41513,38844,S,1024.0,port_scan,124
1779557932.8755572,10.0.0.99,192.168.1.100,6,60,64,46677,528,S,1024.0,port_scan,124
1779557932.875857,10.0.0.140,192.168.1.100,6,60,64,44885,44763,S,1024.0,port_scan,124
1779557932.8761573,10.0.0.99,192.168.1.100,6,60,64,42291,817,S,1024.0,port_scan,124
1779557932.8764572,10.0.0.99,192.168.1.100,6,60,64,46763,41640,S,1024.0,port_scan,124
1779557932.8767571,10.0.0.155,192.168.1.100,6,60,64,49910,847,S,1024.0,port_scan,124
1779557932.8770573,10.0.0.99,192.168.1.100,6,60,64,47327,52440,S,1024.0,port_scan,124
1779557932.8773572,10.0.0.99,192.168.1.100,6,60,64,47420,377,S,1024.0,port_scan,124
1779557932.8776572,10.0.0.109,192.168.1.100,6,60,64,41703,63749,S,1024.0,port_scan,124
1779557932.877957,10.0.0.99,192.168.1.100,6,60,64,44346,489,S,1024.0,port_scan,124
1779557932.8782573,10.0.0.99,192.168.1.100,6,60,64,45980,22998,S,1024.0,port_scan,124
1779557932.8785572,10.0.0.192,192.168.1.100,6,60,64,45667,975,S,1024.0,port_scan,124
1779557932.8788571,10.0.0.99,192.168.1.100,6,60,64,41363,15105,S,1024.0,port_scan,124
1779557932.8791573,10.0.0.99,192.168.1.100,6,60,64,48603,900,S,1024.0,port_scan,124
1779557932.8794572,10.0.0.110,192.168.1.100,6,60,64,49347,43108,S,1024.0,port_scan,124
1779557932.8797572,10.0.0.99,192.168.1.100,6,60,64,46064,334,S,1024.0,port_scan,124
1779557932.880057,10.0.0.99,192.168.1.100,6,60,64,41661,52793,S,1024.0,port_scan,124
1779557932.8803573,10.0.0.109,192.168.1.100,6,60,64,46329,963,S,1024.0,port_scan,124
1779557932.8806572,10.0.0.99,192.168.1.100,6,60,64,46119,23243,S,1024.0,port_scan,124
1779557932.8809571,10.0.0.99,192.168.1.100,6,60,64,40132,798,S,1024.0,port_scan,124
1779557932.8812573,10.0.0.180,192.168.1.100,6,60,64,48733,26612,S,1024.0,port_scan,124
1779557932.8815572,10.0.0.99,192.168.1.100,6,60,64,47526,858,S,1024.0,port_scan,124
1779557932.8818572,10.0.0.99,192.168.1.100,6,60,64,43399,28023,S,1024.0,port_scan,124
1779557932.882157,10.0.0.193,192.168.1.100,6,60,64,46267,858,S,1024.0,port_scan,124
1779557932.8824573,10.0.0.99,192.168.1.100,6,60,64,43146,22950,S,1024.0,port_scan,124
1779557932.8827572,10.0.0.99,192.168.1.100,6,60,64,47304,666,S,1024.0,port_scan,124
1779557932.883057,10.0.0.163,192.168.1.100,6,60,64,42439,39438,S,1024.0,port_scan,124
1779557932.8833573,10.0.0.99,192.168.1.100,6,60,64,43142,602,S,1024.0,port_scan,124
1779557932.8836572,10.0.0.99,192.168.1.100,6,60,64,47559,20241,S,1024.0,port_scan,124
1779557932.8839571,10.0.0.180,192.168.1.100,6,60,64,48350,591,S,1024.0,port_scan,124
1779557932.8842573,10.0.0.99,192.168.1.100,6,60,64,45574,10639,S,1024.0,port_scan,124
1779557932.8845572,10.0.0.99,192.168.1.100,6,60,64,44145,659,S,1024.0,port_scan,124
1779557932.8848572,10.0.0.138,192.168.1.100,6,60,64,45528,60521,S,1024.0,port_scan,124
1779557932.885157,10.0.0.99,192.168.1.100,6,60,64,45276,955,S,1024.0,port_scan,124
1779557932.8854573,10.0.0.99,192.168.1.100,6,60,64,46572,54927,S,1024.0,port_scan,124
1779557932.8857572,10.0.0.139,192.168.1.100,6,60,64,40849,484,S,1024.0,port_scan,124
1779557932.8860571,10.0.0.99,192.168.1.100,6,60,64,49552,31320,S,1024.0,port_scan,124
1779557932.8863573,10.0.0.99,192.168.1.100,6,60,64,44289,602,S,1024.0,port_scan,124
1779557932.8866572,10.0.0.136,192.168.1.100,6,60,64,40387,38376,S,1024.0,port_scan,124
1779557932.8869572,10.0.0.99,192.168.1.100,6,60,64,46214,9,S,1024.0,port_scan,124
1779557932.887257,10.0.0.99,192.168.1.100,6,60,64,46817,17513,S,1024.0,port_scan,124
1779557932.8875573,10.0.0.137,192.168.1.100,6,60,64,47968,259,S,1024.0,port_scan,124
1779557932.8878572,10.0.0.99,192.168.1.100,6,60,64,41853,57858,S,1024.0,port_scan,124
1779557932.8881571,10.0.0.99,192.168.1.100,6,60,64,46558,898,S,1024.0,port_scan,124
1779557932.8884573,10.0.0.140,192.168.1.100,6,60,64,44627,23768,S,1024.0,port_scan,124
1779557932.8887572,10.0.0.99,192.168.1.100,6,60,64,48095,218,S,1024.0,port_scan,124
1779557932.8890572,10.0.0.99,192.168.1.100,6,60,64,41343,27699,S,1024.0,port_scan,124
1779557932.889357,10.0.0.180,192.168.1.100,6,60,64,47795,215,S,1024.0,port_scan,124
1779557932.8896573,10.0.0.99,192.168.1.100,6,60,64,40310,20741,S,1024.0,port_scan,124
1779557932.8899572,10.0.0.99,192.168.1.100,6,60,64,42431,293,S,1024.0,port_scan,124
1779557932.8902571,10.0.0.176,192.168.1.100,6,60,64,46996,51526,S,1024.0,port_scan,124
1779557932.8905573,10.0.0.99,192.168.1.100,6,60,64,45027,621,S,1024.0,port_scan,124
1779557932.8908572,10.0.0.99,192.168.1.100,6,60,64,49302,1784,S,1024.0,port_scan,124
1779557932.8911572,10.0.0.155,192.168.1.100,6,60,64,46845,668,S,1024.0,port_scan,124
1779557932.891457,10.0.0.99,192.168.1.100,6,60,64,46579,54018,S,1024.0,port_scan,124
1779557932.8917572,10.0.0.99,192.168.1.100,6,60,64,44587,929,S,1024.0,port_scan,124
1779557932.8920572,10.0.0.178,192.168.1.100,6,60,64,46241,45127,S,1024.0,port_scan,124
1779557932.892357,10.0.0.99,192.168.1.100,6,60,64,42342,438,S,1024.0,port_scan,124
1779557932.8926573,10.0.0.99,192.168.1.100,6,60,64,40628,19432,S,1024.0,port_scan,124
1779557932.8929572,10.0.0.186,192.168.1.100,6,60,64,40146,391,S,1024.0,port_scan,124
1779557932.8932571,10.0.0.99,192.168.1.100,6,60,64,41620,63472,S,1024.0,port_scan,124
1779557932.8935573,10.0.0.99,192.168.1.100,6,60,64,46154,334,S,1024.0,port_scan,124
1779557932.8938572,10.0.0.186,192.168.1.100,6,60,64,42056,46818,S,1024.0,port_scan,124
